old_path,new_path,old_name,new_name,path_type,artifact_group,scenario_id_old,scenario_id_new,is_large_data,action,status,notes
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_function_curve_fit,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r05_mix_s42_m_fcf,mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_function_curve_fit,nso_r05_mix_s42_m_fcf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r05_mix_s42_m_hle,mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,nso_r05_mix_s42_m_hle,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r05_mix_s42_m_rtn,mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,nso_r05_mix_s42_m_rtn,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_topology_function_hybrid,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r05_mix_s42_m_tfh,mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_topology_function_hybrid,nso_r05_mix_s42_m_tfh,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r05_mix_s42_m_zf,mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill,nso_r05_mix_s42_m_zf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r10_mix_s42_m_ff,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill,nso_r10_mix_s42_m_ff,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_function_curve_fit,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r10_mix_s42_m_fcf,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_function_curve_fit,nso_r10_mix_s42_m_fcf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r10_mix_s42_m_hle,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,nso_r10_mix_s42_m_hle,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r10_mix_s42_m_rtn,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,nso_r10_mix_s42_m_rtn,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_topology_function_hybrid,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r10_mix_s42_m_tfh,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_topology_function_hybrid,nso_r10_mix_s42_m_tfh,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_zero_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r10_mix_s42_m_zf,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_zero_fill,nso_r10_mix_s42_m_zf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r20_mix_s42_m_ff,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill,nso_r20_mix_s42_m_ff,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r20_mix_s42_m_fcf,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit,nso_r20_mix_s42_m_fcf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r20_mix_s42_m_hle,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,nso_r20_mix_s42_m_hle,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r20_mix_s42_m_rtn,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,nso_r20_mix_s42_m_rtn,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_topology_function_hybrid,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r20_mix_s42_m_tfh,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_topology_function_hybrid,nso_r20_mix_s42_m_tfh,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_zero_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r20_mix_s42_m_zf,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_zero_fill,nso_r20_mix_s42_m_zf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_forward_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r30_mix_s42_m_ff,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_forward_fill,nso_r30_mix_s42_m_ff,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_function_curve_fit,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r30_mix_s42_m_fcf,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_function_curve_fit,nso_r30_mix_s42_m_fcf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r30_mix_s42_m_hle,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation,nso_r30_mix_s42_m_hle,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r30_mix_s42_m_rtn,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_road_topology_neighbor_fill,nso_r30_mix_s42_m_rtn,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_topology_function_hybrid,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r30_mix_s42_m_tfh,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_topology_function_hybrid,nso_r30_mix_s42_m_tfh,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\imputation\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_zero_fill,results\rdm_exp\scenarios\nso_mix\imp\imp_data\nso_r30_mix_s42_m_zf,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42__method_zero_fill,nso_r30_mix_s42_m_zf,directory,imputation_data,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,true,move,planned,target_root shortened to rdm_exp; scenario or method artifact directory shortened
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists,outage_node_lists,outage_node_lists,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
